Year,Month,DOY,Curve,Species,Canopy_position,Cohort_age,Photo,Tleaf,Cond,CO2R,Ci,PARi,Vcmax_leaf_area,Vcmax_leaf_area_25C,Vcmax_mass_25C,fkco,Jmax_leaf_area,Jmax__leaf_area_25C,Jmax_mass_25C,TPU_leaf_area,TPU_leaf_area_25C,TPU_mass_25C,N,N_mass,N_leaf_area,C,CN_ratio,LMA
2013,4,113,Br4Rep2_6C,Picea mariana ,Mid,1,0.7,6,0.0286,1400,1336,1800,2.6,2.6,10.6,18,-9999,-9999,-9999,0.8,0.8,2.8,0.8,0.59,143.78,46.8,57,244
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,-0.5,15,0.0061,48,182,1799,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,-0.5,15,0.0059,99,245,1800,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,-0.2,15,0.0046,200,282,1800,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,-0.1,15,0.0041,300,326,1799,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,0.2,15,0.0036,400,284,1801,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,0.4,15,0.0059,402,279,1799,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,0.6,15,0.0069,551,410,1799,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,0.7,15,0.0069,650,468,1801,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,0.9,15,0.0058,800,536,1801,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,1.6,15,0.007,1050,673,1801,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,1.9,15,0.0081,1401,995,1800,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_15C,Picea mariana ,Mid,1,2.1,15,0.0073,1801,1313,1799,6.3,6.3,24.5,23,-9999,-9999,-9999,1.7,1.7,6.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,-0.3,19,0.0019,50,282,1800,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,-0.7,19,-0.0045,99,-145,1799,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,-0.3,19,0.0092,200,241,1801,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,-0.1,19,0.0092,300,303,1800,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,0.1,19,0.0086,400,368,1801,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,0.3,19,0.0057,401,302,1799,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,0.9,19,0.006,551,289,1801,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,0.8,19,0.0071,650,451,1800,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,1,19,0.0083,800,588,1800,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,1.2,19,0.0086,1049,793,1801,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,2.2,19,0.0088,1401,966,1801,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_19C,Picea mariana ,Mid,1,2.5,19,0.0092,1800,1326,1799,6,6,23,34,-9999,-9999,-9999,1.6,1.6,5.5,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,-1.3,28,0.0256,50,130,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,-1.2,28,0.0248,99,171,1800,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,-0.5,28,0.0241,200,225,1800,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,-0.1,28,0.0236,299,294,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,-0.1,28,0.023,400,386,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,0.5,28,0.0263,401,348,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,0.8,28,0.0268,551,475,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,0.8,28,0.0265,650,566,1800,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,1.1,28,0.0279,800,695,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,1.9,28,0.0287,1050,890,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,2.2,28,0.0295,1401,1205,1799,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_28C,Picea mariana ,Mid,1,2.7,28,0.0299,1801,1559,1800,7.4,7.4,28.7,80,-9999,-9999,-9999,1.6,1.6,5.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-2,32,0.0404,50,123,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-1.6,32,0.0396,99,157,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-1.3,32,0.0389,199,236,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-0.9,32,0.0382,300,315,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-0.3,32,0.0378,399,384,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,-0.3,32,0.0415,401,383,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,0.3,32,0.0421,551,499,1801,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,0.7,32,0.0426,650,579,1800,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,0.7,32,0.0432,800,717,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,1.1,32,0.0442,1050,938,1801,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,2.1,32,0.0451,1401,1229,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_32C,Picea mariana ,Mid,1,2,32,0.0459,1799,1602,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-2,36,0.0404,50,123,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-1.6,36,0.0396,99,157,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-1.3,36,0.0389,199,236,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-0.9,36,0.0382,300,315,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-0.3,36,0.0378,399,384,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,-0.3,36,0.0415,401,383,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,0.3,36,0.0421,551,499,1801,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,0.7,36,0.0426,650,579,1800,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,0.7,36,0.0432,800,717,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,1.1,36,0.0442,1050,938,1801,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,2.1,36,0.0451,1401,1229,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_36C,Picea mariana ,Mid,1,2,36,0.0459,1799,1602,1799,9.2,9.2,35.5,120,19.4,19.4,75.2,1.6,1.6,5.1,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-2.9,42,0.0549,50,129,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-2.4,42,0.0549,100,160,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-1.8,42,0.0541,200,234,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-0.8,42,0.0538,299,299,1798,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-1.4,42,0.0569,400,405,1802,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-1.5,42,0.0569,400,406,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-1,42,0.0536,400,396,1799,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-1.2,42,0.055,401,401,1802,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-0.6,42,0.0555,551,520,1800,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-0.3,42,0.0557,649,604,1799,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,-0.3,42,0.0562,800,740,1799,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,0.3,42,0.0559,1051,952,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,0.7,42,0.0561,1401,1263,1801,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br7Rep1_42C,Picea mariana ,Mid,1,1.4,42,0.0567,1800,1608,1800,8.6,8.6,33.3,157,-9999,-9999,-9999,1.4,1.4,4.4,0.8,0.54,140.53,47.3,62,258
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,-0.5,10,0.0058,50,188,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,-0.3,10,0.0055,99,194,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,-0.3,10,0.0053,200,298,1801,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,-0.1,10,0.0047,300,327,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0,10,0.0038,400,384,1801,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0.1,10,0.0059,401,367,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0.5,10,0.006,550,417,1799,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0.6,10,0.006,649,474,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0.6,10,0.0071,800,641,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,0.7,10,0.0064,1050,848,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,1,10,0.0067,1400,1142,1800,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_10C,Picea mariana ,Mid,1,1.2,10,0.0069,1800,1485,1799,8.9,8.9,32.6,114,12.2,12.2,44.3,0.8,0.8,3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,-0.7,18,0.0046,50,281,1799,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,-0.6,18,0.0037,99,365,1799,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,-0.5,18,-0.0002,200,-4208,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,-0.3,18,0.0081,300,353,1799,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0,18,0.0082,400,391,1799,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0,18,0.0057,401,381,1799,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0.3,18,0.0062,550,470,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0.4,18,0.0066,649,544,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0.6,18,0.007,801,633,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,0.7,18,0.0075,1050,878,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,1.2,18,0.0075,1400,1104,1801,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_18C,Picea mariana ,Mid,1,1.2,18,0.0077,1800,1497,1800,62.1,62.1,226.4,1000,14.9,14.9,54.2,1,1,3.5,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-1,24,0.0099,49,215,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-0.9,24,0.0098,100,238,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-0.6,24,0.0098,199,291,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-0.5,24,0.0098,300,371,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-0.3,24,0.0101,401,433,1800,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,-0.1,24,0.0099,401,410,1800,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,0,24,0.0101,551,529,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,0.1,24,0.0101,649,606,1800,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,0.2,24,0.0102,800,740,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,0.6,24,0.0106,1050,918,1800,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,1.1,24,0.0105,1401,1177,1799,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_24C,Picea mariana ,Mid,1,1.3,24,0.0106,1799,1539,1800,5.2,5.2,18.9,86,-9999,-9999,-9999,1.3,1.3,4.3,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-1.3,30,0.0129,49,203,1800,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-1.2,30,0.0128,100,245,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-1,30,0.0127,199,309,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-0.8,30,0.0127,299,381,1800,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-0.5,30,0.0126,400,438,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-0.6,30,0.0131,401,453,1800,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-0.1,30,0.0131,550,532,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,-0.1,30,0.0133,649,626,1800,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,0.3,30,0.0133,800,727,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,0.5,30,0.0135,1050,934,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,0.7,30,0.0136,1400,1247,1799,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_30C,Picea mariana ,Mid,1,1.2,30,0.0132,1800,1563,1800,5.2,5.2,18.9,76,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_36C,Picea mariana ,Mid,1,-1.9,36,0.0174,49,222,1800,4.9,4.9,17.8,62,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_36C,Picea mariana ,Mid,1,-1.7,36,0.017,100,252,1800,4.9,4.9,17.8,62,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_36C,Picea mariana ,Mid,1,-1.6,36,0.0168,199,335,1799,4.9,4.9,17.8,62,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_36C,Picea mariana ,Mid,1,-1.2,36,0.0163,300,395,1799,4.9,4.9,17.8,62,-9999,-9999,-9999,1.2,1.2,4,0.8,0.55,149.9,47.4,62,274
2013,4,114,Br8Rep1_36C,Picea mariana ,Mid,1,-1,36,0.0161,400,472,1800,4.9,4.9,17.8,62,-9999,-9999,-9999,1.2,1.2,4.1,0.8,0.55,149.9,47.4,62,274
